TYPE,RC,Site,MRBTS_Id,MRBTS_Name,NRBTS_Name,NRBTS_Id,LNBTS_Name,LNBTS_Id,RNC_Name,RNC_Id,WBTS_Name,WBTS_Id,BSC_Name,BSC_Id,BCF_Name,BCF_Id,SMOD,BBMOD,RMOD_5G,RMOD_LTE,RMOD_3G,RMOD_2G,RMOD_RFS_SA,TECH_RFS_SA,creation_date
SRAN/LTE,rc7,ST00214,60365,ST00214GUL-60365,,,ST00214L100,5367,RTUC4,372,ST00214U100,7164,BTUC8,403165,ST00214G100,2279,ASIA,ABIA+ABIA+ABIA,,FRIG-3/FRIG-4/FRIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9/FXFC-10/FXFC-11,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,ST00215,61507,ST00215L-61507,,,ST00215L100,5619,,,,,,,,,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4/AHHB-7/AHHB-8/AHHB-9/FXFC-5/FXFC-6,,,,,7/23/24
SRAN/LTE,rc7,ST00215,61506,ST00215GU-61506,,,,,RTUC4,372,ST00215U100,7165,BTUC8,403165,ST00215G100,2285,FSMF,FBBA+FBBA,,,FXCB-3,FXCB-2,,,7/23/24
SRAN/LTE,rc7,ST00216,60940,ST00216GUL-60940,,,ST00216L100,5463,RTUC4,372,ST00216U100,5054,BTUC8,403165,ST00216G100,2291,ASIA,ABIA+ABIA+ABIA,,AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,ST00217,400010,ST00217N-400010,ST00217N100,400010,,,,,,,,,,,ASIB,ABIO,AQQA-1/AQQA-2/AQQA-3,,,,,,7/23/24
SRAN/LTE,rc7,ST00217,62060,ST00217GUL-62060,,,ST00217L100,5376,RTUC4,372,ST00217U100,7166,BTUC8,403165,ST00217G100,2297,ASIA,ABIA+ABIA+ABIA,,AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,ST00218,50820,ST00218UL-50820,,,ST00218L100,5613,RTUC4,372,ST00218U100,5461,,,,,ASIB,ABIA+ABIA+ABIO,,AHPCA-1/AHPCA-2/AHFII-3/AHFII-4/AHFII-5/AHHB-6/AHHB-7/AHHB-8,AHPCA-1/AHPCA-2,,,,7/23/24
SRAN/LTE,rc7,ST00220,50061,ST00220GL-50061,,,ST00220L100,5711,,,,,BTUC8,403165,ST00220G100,2303,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-9,,FXCB-4,,,7/23/24
SRAN/LTE,rc7,ST00220,60061,ST00220UL-60061,,,ST00220L200,4831,RTUC4,372,ST00220U100,5427,,,,,ASIA,ABIA+ABIA,,FXFC-2,FXCA-1,,,,7/23/24
SRAN/LTE,rc7,ST00224,50621,ST00224UL-50621,,,ST00224L100,9956,RTUC4,372,ST00224U100,7055,,,,,ASIA,ABIA+ABIA+ABIA,,FRPA-4/AHHB-5/AHHB-6/AHHB-7/AHFIB-1/AHFIB-2/AHFIB-3,FXCB-8,,,,7/23/24
SRAN/LTE,rc7,ST00225,51244,ST00225L-51244,,,ST00225L100,5513,,,,,,,,,ASIA,ABIA,,FXFC-1/FRIJ-2/FRIJ-3/FRIJ-4/FRPA-5,,,,,7/23/24
SRAN/LTE,rc7,ST00225,51243,ST00225U-51243,,,,,RTUC4,372,ST00225U100,9043,,,,,FSMF,FBBA+FBBA,,,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,ST00231,51066,ST00231GUL-51066,,,ST00231L100,6205,RTUC4,372,ST00231U100,9251,BTUC8,403165,ST00231G100,2309,ASIA,ABIA+ABIA+ABIA,,FRPA-5/AHHB-6/AHHB-7/AHHB-8/FXCB-1/AHFIG-2/AHFIG-3/AHFIG-4,FXCB-1,FXCB-1,,,7/23/24
SRAN/LTE,rc7,ST00234,52021,ST00234GL-52021,,,ST00234L100,5763,,,,,BTUC8,403165,ST00234G100,895,ASIA,ABIA+ABIA,,AHHB-2/AHHB-3/AHHB-4/FRPA-5,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,ST00235,50106,ST00235UL-50106,,,ST00235L200,4467,RTUC4,372,ST00235U100,8370,,,,,FSMF,FBBA+FBBA,,FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,ST00235,50234,ST00235L-50234,,,ST00235L100,1453,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc7,ST00236,51907,ST00236UL-51907,,,,,RTUC4,372,ST00236U200,35470,,,,,FSMF,,,,FXFA-1/FXFA-2,,,,7/23/24
SRAN/LTE,rc7,ST00236,5336,ST00236L100,,,ST00236L100,5336,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3/FRIG-4,,,,,7/23/24
SRAN/LTE,rc7,ST00238,50098,ST00238L100,,,ST00238L100,4023,,,,,,,,,ASIA,ABIA,,AHFIB-1/AHFIB-2/AHFIB-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,ST00238,51802,ST00238GU-51802,,,,,RTUC4,372,ST00238U100,8453,BTUC8,403165,ST00238G100,2315,FSMF,FBBA+FBBA,,,FXCB-1,FXCB-2,,,7/23/24
SRAN/LTE,rc7,ST00240,52206,ST00240UL-52206,,,ST00240L100,5530,RTUC4,372,ST00240U100,8239,,,,,ASIA,ABIA+ABIA+ABIA,,AHFIG-1/AHFIG-2/AHFIG-3/AHPCA-4/AHPCA-5,AHPCA-4/AHPCA-5,,,,7/23/24
SRAN/LTE,rc7,ST00243,51957,ST00243GUL-51957,,,ST00243L100,9546,RTUC4,372,ST00243U100,5171,BTUC8,403165,ST00243G100,1568,ASIA,ABIA+ABIA,,AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,ST00245,50399,ST00245UL-50399,,,ST00245L100,5770,RTUC4,372,ST00245U100,9164,,,,,ASIA,ABIA+ABIA+ABIA,,AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,ST00246,50819,ST00246UL-50819,,,ST00246L100,5469,RTUC4,372,ST00246U100,8073,,,,,ASIB,ABIA+ABIA+ABIO,,FRIG-2/FRIG-3/FRIG-4/FRPA-5/AHHB-7/AHHB-8/AHHB-9/FXFC-6,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,ST00248,51824,ST00248GL-51824,,,ST00248L100,9732,,,,,BCORP,405957,ST00248G100,2038,FSMF,FBBA+FBBA,,AHFIB-3/FRPA-4/AHFIB-2,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,ST00252,50753,ST00252UL-50753,,,ST00252L100,3165,RTUC4,372,ST00252U100,9269,,,,,ASIA,ABIA+ABIA+ABIA,,AHFII-2/AHFII-3/AHFII-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,ST00254,50810,ST00254UL-50810,,,ST00254L100,3134,RTUC4,372,ST00254U100,9279,,,,,ASIA,ABIA+ABIA+ABIA,,AHHB-6/AHHB-7/AHHB-8/AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,ST00256,60582,ST00256GUL-60582,,,ST00256L100,5632,RTUC4,372,ST00256U100,8373,BTUC8,403165,ST00256G100,2321,ASIA,ABIA+ABIA+ABIA,,AHFIG-3/AHFIG-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8/AHFIG-2,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,ST00259,50615,ST00259L100,,,ST00259L100,9505,RTUC4,372,ST00259U100,7054,,,,,ASIA,ABIA+ABIA+ABIA,,AHFIB-2/AHFIB-3/AHFIB-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,ST00263,50205,ST00263L-50205,,,ST00263L100,1418,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc7,ST00265,50076,ST00265UL-50076,,,ST00265L100,2329,RTUC4,372,ST00265U100,7174,,,,,ASIA,ABIA+ABIA+ABIA,,AHFIB-2/AHFIB-3/AHFIB-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8,ARCA-1,,,,7/23/24
SRAN/LTE,rc7,ST00266,51961,ST00266UL-51961,,,ST00266L100,9555,RTUC4,372,ST00266U100,7085,,,,,ASIA,ABIA+ABIA+ABIA,,AHFIG-2/AHFIB-3/AHFIG-4/FRPA-5,ARCA-1,,,,7/23/24
SRAN/LTE,rc7,ST00277,9033,ST00277L-9033,,,ST00277L101,9033,,,,,,,,,FW2FIA,,,FR2IA-1,,,,,7/23/24
SRAN/LTE,rc7,ST00277,9034,ST00277L102,,,ST00277L102,9034,,,,,,,,,FW2FIA,,,FR2IA-1,,,,,7/23/24
SRAN/LTE,rc7,ST00294,52082,ST00294UL-52082,,,ST00294L100,9774,RCOR8,360,ST00294U100,8031,,,,,ASIB,ABIA+ABIO,,AHPCA-1,AHPCA-1,,,,7/23/24
SRAN/LTE,rc7,STR0005,51958,STR0005GUL-51958,,,STR0005L100,9547,RTUC4,372,STR0005U100,8177,BTUC8,403165,STR0005G100,1574,ASIA,ABIA+ABIA,,AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,STR0006,51967,STR0006GUL-51967,,,STR0006L100,9609,RTUC4,372,STR0006U100,7088,BTUC8,403165,STR0006G100,1590,ASIA,ABIA+ABIA,,ARCA-1/FRPA-2,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,TA00001,28697,TA00001GUL-28697,,,TA00001L100,5066,RMON3,1052,TA00001U100,8489,BMONA,333747,TA00001G100,13,ASIB,ABIA+ABIA,,FRIJ-3/FRIJ-4/FRIJ-5/ARPA-6,FXFC-2,FXFA-1,,,7/23/24
SRAN/LTE,rc7,TA00002,25093,TA00002GUL-25093,,,TA00002L100,5197,RMON3,1052,TA00002U100,8479,BMONA,333747,TA00002G100,71,ASIA,ABIA+ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-9,FXFC-4,FXFC-5,,,7/23/24
SRAN/LTE,rc7,TA00003,25363,TA00003GL-25363,,,TA00003L100,20269,,,,,BMONA,333747,TA00003G100,218,ASIA,ABIA,,ARPA-1,,FHFB-2/FHFB-3,,,7/23/24
SRAN/LTE,rc7,TA00004,25420,TA00004L-25420,,,TA00004L100,20327,,,,,,,,,ASIA,ABIA,,ARPA-1,,,,,7/23/24
SRAN/LTE,rc7,TA00004,28698,TA00004GU-28698,,,,,RMON3,1052,TA00004U100,8493,BMONA,333747,TA00004G100,19,FSMF,FBBA,,,FXFC-3,FXFC-2,,,7/23/24
SRAN/LTE,rc7,TA00005,24067,TA00005L100,,,TA00005L100,24067,,,,,,,,,FSMF,FBBC,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc7,TA00005,28699,TA00005GU-28699,,,,,RMON3,1052,TA00005U100,9649,BMONA,333747,TA00005G100,16,FSMF,FBBA,,,FXFC-3,FXFA-2,,,7/23/24
SRAN/LTE,rc7,TA00006,26052,TA00006GU-26052,,,,,RMON3,1052,TA00006U100,9105,BMONA,333747,TA00006G100,266,FSMF,FBBC,,,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc7,TA00007,24056,TA00007L100,,,TA00007L100,5056,,,,,,,,,FSMF,FBBC,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc7,TA00007,28590,TA00007GU-28590,,,,,RMON3,1052,TA00007U100,9646,BMONA,333747,TA00007G100,1,FSMF,FBBA,,,FXFC-3,FXFA-2,,,7/23/24
SRAN/LTE,rc7,TA00009,25096,TA00009GUL-25096,,,TA00009L100,5212,RMON3,1052,TA00009U100,8480,BMONA,333747,TA00009G100,29,ASIA,ABIA+ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-9,FXFC-4/FXFC-5,FXFA-6,,,7/23/24
SRAN/LTE,rc7,TA00010,25545,TA00010GUL-25545,,,TA00010L100,20458,RMON3,1052,TA00010U100,8494,BMONA,333747,TA00010G100,164,ASIB,ABIA+ABIA,,ARPA-3,FHFB-1/FHFB-2,FHFB-1/FHFB-2,,,7/23/24
SRAN/LTE,rc7,TA00011,25547,TA00011GUL-25547,,,TA00011L100,20459,RMON3,1052,TA00011U100,9495,BMONA,333747,TA00011G100,245,ASIB,ABIA+ABIA,,ARPA-2,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc7,TA00012,25538,TA00012GUL-25538,,,TA00012L100,20450,RMON3,1052,TA00012U100,9510,BMONA,333747,TA00012G100,272,ASIB,ABIA+ABIA,,ARPA-2,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc7,TA00015,25548,TA00015GUL-25548,,,TA00015L100,20460,RMON3,1052,TA00015U100,8545,BMONA,333747,TA00015G100,350,ASIB,ABIA+ABIA,,ARPA-2,FXFA-1,FXFA-1,,,7/23/24
SRAN/LTE,rc7,TA00018,25474,TA00018GUL-25474,,,TA00018L100,20384,RMON3,1052,TA00018U100,9164,BMONA,333747,TA00018G100,302,ASIB,ABIA+ABIA,,ARPA-2,FXFA-1,FXFA-1,,,7/23/24
SRAN/LTE,rc7,TA00020,25078,TA00020GU-25078,,,,,RMON3,1052,TA00020U100,9977,BMONA,333747,TA00020G100,326,FSMF,FBBA,,,FXFA-1,FXFA-1,,,7/23/24
SRAN/LTE,rc7,TA00024,25095,TA00024UL-25095,,,TA00024L100,5211,RMON3,1052,TA00024U100,9072,,,,,ASIA,ABIA+ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,FXFC-5,,,,7/23/24
SRAN/LTE,rc7,TA00025,25395,TA00025GUL-25395,,,TA00025L100,20302,RMON3,1052,TA00025U100,8511,BMONA,333747,TA00025G100,332,ASIA,ABIA+ABIA,,ARPA-4,FHFB-2/FHFB-3,FXFA-1,,,7/23/24
SRAN/LTE,rc7,TA00026,25313,TA00026GUL-25313,,,TA00026L100,20211,RMON3,1052,TA00026U100,9094,BMONA,333747,TA00026G100,1300,ASIA,ABIA+ABIA,,FRIJ-3/FRIJ-4/FRIJ-5/ARPA-6,FXFC-2,FXFC-1,,,7/23/24
SRAN/LTE,rc7,TA00300,25421,TA00300GL-25421,,,TA00300L100,20328,,,,,BMONA,333747,TA00300G100,236,ASIA,ABIA,,ARPA-3,,FHFB-1/FHFB-2,,,7/23/24
SRAN/LTE,rc7,TA00301,25386,TA00301GL-25386,,,TA00301L100,20293,,,,,BMONA,333747,TA00301G100,251,ASIA,ABIA,,ARPA-2,,FXFA-1,,,7/23/24
SRAN/LTE,rc7,TA00302,25475,TA00302GUL-25475,,,TA00302L100,20385,RMON3,1052,TA00302U100,9165,BMONA,333747,TA00302G100,248,ASIB,ABIA+ABIA,,ARPA-3,FHFB-1/FHFB-2,FHFB-1/FHFB-2,,,7/23/24
SRAN/LTE,rc7,TA00303,25487,TA00303GUL-25487,,,TA00303L100,20398,RMON3,1052,TA00303U100,9481,BMONA,333747,TA00303G100,230,ASIB,ABIA+ABIA,,ARPA-3,FHFB-1/FHFB-2,FHFB-1/FHFB-2,,,7/23/24
SRAN/LTE,rc7,TA00304,25494,TA00304GUL-25494,,,TA00304L100,20405,RMON3,1052,TA00304U100,8481,BMONA,333747,TA00304G100,80,ASIB,ABIA+ABIA,,ARPA-3,FHFB-1/FHFB-2,FHFB-1/FHFB-2,,,7/23/24
SRAN/LTE,rc5,TF00002,31359,TF00002GUL-31359,,,TF00002L300,9891,RGRA2,377,TF00002U100,7735,BGRA3,364047,TF00002G100,73,FSMF,FBBA+FBBA,,FXCB-1/FXCB-2,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00002,31360,TF00002L-31360,,,TF00002L200,8165,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1/FXFA-2,,,,,7/23/24
SRAN/LTE,rc5,TF00002,6584,TF00002L100,,,TF00002L100,6584,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,TF00003,30460,TF00003GUL-30460,,,TF00003L100,6544,RGRA2,377,TF00003U100,7738,BGRA3,364047,TF00003G100,1,ASIA,ABIA+ABIA+ABIA,,FXCB-1/FXCB-2/AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00004,40890,TF00004GUL-40890,,,TF00004L200,4913,RGRA2,377,TF00004U100,7734,BGRA3,364047,TF00004G100,79,ASIA,ABIA+ABIA+ABIA,,FXCB-1/FXFC-2/FXCB-3,FXCB-3/FXCB-1,FXCB-1/FXCB-3,,,7/23/24
SRAN/LTE,rc5,TF00004,6515,TF00004L100,,,TF00004L100,6515,,,,,,,,,ASIA,ABIA,,FRPA-4/FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,TF00005,31922,TF00005GUL-31922,,,TF00005L100,6629,RGRA2,377,TF00005U100,8766,BGRA3,364047,TF00005G100,13,ASIA,ABIA+ABIA+ABIA,,FXCB-1/FXCB-2/AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc5,TF00006,31684,TF00006GUL-31684,,,TF00006L100,6739,RGRA2,377,TF00006U100,6067,BGRA3,364047,TF00006G100,19,ASIA,ABIA+ABIA,,FRPA-2/FXCB-1,FXCB-1,FXCB-1,,,7/23/24
SRAN/LTE,rc5,TF00007,31882,TF00007L-31882-GRANJA,,,TF00007L300,9563,,,,,,,,,ASIA,ABIA+ABIA+ABIA,,AHFIG-1/AHFIG-10/AHFIG-11/AHFIG-12/AHFIG-2/AHFIG-3/AHFIG-4/AHFIG-5/AHFIG-6/AHFIG-7/AHFIG-8/AHFIG-9,,,,,7/23/24
SRAN/LTE,rc5,TF00007,31884,TF00007L-31884-GRANJA,,,TF00007L400,9564,,,,,,,,,ASIA,ABIA+ABIA+ABIA,,AHFIG-5/AHFIG-6/AHFIG-7/AHFIG-8/AHFIG-9/AHFIG-1/AHFIG-10/AHFIG-11/AHFIG-12/AHFIG-2/AHFIG-3/AHFIG-4,,,,,7/23/24
SRAN/LTE,rc5,TF00007,31885,TF00007L-31885-GRANJA,,,TF00007L500,9565,,,,,,,,,ASIA,ABIA+ABIA,,AHFIG-1/AHFIG-2/AHFIG-3/AHFIG-4/AHFIG-5/AHFIG-6/AHFIG-7/AHFIG-8,,,,,7/23/24
SRAN/LTE,rc5,TF00007,40393,TF00007GUL-40393,,,TF00007L200,9500,RGRA2,377,TF00007U100,7739,BGRA3,364047,TF00007G100,25,ASIA,ABIA+ABIA+ABIA,,FXCB-1/FXCB-2,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00007,6520,TF00007L-6520,,,TF00007L100,6520,,,,,,,,,ASIA,ABIA+ABIA,,FRIG-3/FRIG-4/FRIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9/FXFA-1/FXFC-2,,,,,7/23/24
SRAN/LTE,rc5,TF00009,30624,TF00009GUL-30624,,,TF00009L100,3830,RGRA2,377,TF00009U100,7737,BGRA3,364047,TF00009G100,85,ASIA,ABIA+ABIA+ABIA,,AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9/FXCB-1/FXCB-2,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00010,31446,TF00010GUL-31446,,,TF00010L200,6172,RGRA2,377,TF00010U100,6738,BGRA3,364047,TF00010G100,91,FSMF,FBBA+FBBA,,FXCB-1/FXCB-2,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc5,TF00010,6595,TF00010L100,,,TF00010L100,6595,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,TF00013,31252,TF00013GUL-31252,,,TF00013L100,6513,RGRA2,377,TF00013U100,7736,BGRA3,364047,TF00013G100,97,ASIA,ABIA+ABIA+ABIA,,AHFIG-3/FXCB-1/AHFIG-4/AHFIG-5/FXCB-2/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc5,TF00014,31916,TF00014GUL-31916,,,TF00014L100,6514,RGRA2,377,TF00014U100,7787,BGRA3,364047,TF00014G100,103,ASIA,ABIA+ABIA+ABIA,,FXCB-1/FXCB-2/AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00015,31104,TF00015GUL-31104,,,TF00015L200,9501,RGRA2,377,TF00015U100,7741,BGRA3,364047,TF00015G100,37,FSMF,FBBA+FBBA,,FXCB-1/FXCB-2,FXCB-2/FXCB-1,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00015,6545,TF00015L-6545,,,TF00015L100,6545,,,,,,,,,ASIA,ABIA+ABIA,,AHFIG-1/AHFIG-2/AHFIG-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7,,,,,7/23/24
SRAN/LTE,rc5,TF00016,31536,TF00016GUL-31536,,,TF00016L100,6518,RGRA2,377,TF00016U100,6137,BGRA3,364047,TF00016G100,109,ASIB,ABIA+ABIA+ABIO,,FXCB-1/AHFIG-3/AHFIG-4/AHFIG-5/FXCB-2/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00017,31782,TF00017GUL-31782,,,TF00017L100,6606,RGRA2,377,TF00017U100,6710,BGRA3,364047,TF00017G100,43,ASIA,ABIA+ABIA+ABIA,,AHFIG-2/AHFIG-3/AHFIG-4/AHHB-5/AHHB-6/AHHB-7/FXCB-1,FXCB-1,FXCB-1,,,7/23/24
SRAN/LTE,rc5,TF00019,30888,TF00019L-30888,,,TF00019L200,8146,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc5,TF00019,31917,TF00019UL-31917,,,TF00019L300,9893,RGRA2,377,TF00019U100,8707,,,,,FSMF,FBBA+FBBA,,FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc5,TF00019,6669,TF00019L100,,,TF00019L100,6669,,,,,,,,,FSMF,FBBC,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,TF00020,31361,TF00020GUL-31361,,,TF00020L300,9894,RGRA2,377,TF00020U100,6186,BGRA3,364047,TF00020G100,115,FSMF,FBBA+FBBA,,ARCA-1,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc5,TF00020,31479,TF00020L-31479,,,TF00020L200,8147,,,,,,,,,FSMF,FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc5,TF00020,6583,TF00020L100,,,TF00020L100,6583,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,TF00021,30694,TF00021UL-30694,,,TF00021L100,6695,RGRA2,377,TF00021U100,8718,,,,,ASIA,ABIA+ABIA+ABIA,,FRIG-2/FRIG-3/FRIG-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8/FXCB-1/FXFC-9,FXCB-1,,,,7/23/24
SRAN/LTE,rc5,TF00022,31375,TF00022GUL-31375,,,TF00022L100,6636,RGRA2,377,TF00022U100,6242,BGRA3,364047,TF00022G100,49,ASIA,ABIA+ABIA+ABIA,,AHFIG-5/FRPA-6/AHHB-7/FXCB-1/AHHB-8/AHHB-9/FXCB-2/AHFIG-3/AHFIG-4,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc5,TF00025,31913,TF00025UL-31913,,,TF00025L100,6542,RGRA2,377,TF00025U100,6748,,,,,ASIA,ABIA+ABIA+ABIA,,AHHB-10/FRIG-4/FRIG-5/FRIG-6/FRPA-7/FXCB-1/AHHB-8/FXFC-2/FXFC-3/AHHB-9,FXCB-1,,,,7/23/24
SRAN/LTE,rc5,TF00027,31920,TF00027UL-31920,,,TF00027L200,9896,RGRA2,377,TF00027U100,6746,,,,,FSMF,FBBA+FBBA,,FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc5,TF00027,6543,TF00027L100,,,TF00027L100,6543,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,TF00028,8507,TF00028L100,,,TF00028L100,8507,,,,,,,,,FWIB,,,FWIB_FRIB-1,,,,,7/23/24
SRAN/LTE,rc5,TF00034,30850,TF00034L-30850,,,TF00034L200,7751,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc5,TF00034,31823,TF00034UL-31823,,,TF00034L200,9504,RGRA2,377,TF00034U100,6803,,,,,FSMF,FBBA+FBBA,,FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc5,TF00034,40977,TF00034G-40977,,,,,,,,,BGRA3,364047,TF00034G100,61,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc5,TF00034,6717,TF00034L100,,,TF00034L100,6717,,,,,,,,,FSMF,FBBC,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc5,TF00035,30889,TF00035L-30889,,,TF00035L200,8149,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc5,TF00035,31921,TF00035UL-31921,,,TF00035L300,9897,RGRA2,377,TF00035U100,8697,,,,,FSMF,FBBA+FBBA,,FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc5,TF00035,6696,TF00035L100,,,TF00035L100,6696,,,,,,,,,FSMF,FBBC,,FRIG-2/FRIG-3/FRIG-1,,,,,7/23/24
SRAN/LTE,rc5,TF00037,30395,TF00037UL-30395,,,TF00037L300,4929,RGRA2,377,TF00037U100,7680,,,,,FSMF,FBBA+FBBA,,FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc5,TF00037,30890,TF00037L-30890,,,TF00037L200,8150,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc5,TF00037,6596,TF00037L100,,,TF00037L100,6596,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,TF00039,31256,TF00039UL-31256,,,TF00039L100,6660,RGRA2,377,TF00039U100,8720,,,,,ASIB,ABIA+ABIA+ABIO,,AHHB-8/FXCB-1/AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5/AHHB-6/AHHB-7,FXCB-1,,,,7/23/24
